time,temperature,humidity,pressure,altitude
2026-04-03 08:04:08.255420,22.96328125,35.95236283708039,990.1767723774944,314.9645451531494
2026-04-03 08:05:08.455519,22.96328125,35.806929198688266,990.1746489801236,314.93594466166365
2026-04-03 08:06:08.648681,22.9736328125,35.88260895213105,990.2055096612967,314.6679099884187
